Exercicio,Orgao,Unidade_Orcamentaria,Programa_de_Trabalho,Acao,Descricao_Acao,Fonte_de_Recursos,Descricao_Fonte,Elemento_Despesa,Descricao_Elemento,Item_Despesa,Descricao_item_Despesa,Orcamento_Atualizado,Empenhado,Liquidado,Pago,Pago_Restos_Pagar
2016,24,41,24411854103854525,4525,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,319049,Auxílio Transporte,31904901,Auxílio-Transporte,0,171714 39999999999,171714 39999999999,155830 39999999999,169558 39999999999
2016,24,41,24411854103854525,4525,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,319092,Despesas de Exercícios Anteriores,31909200,Despesas De Exercícios Anteriores,10000,0,0,0,0
2016,24,41,24411854103854525,4525,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,319092,Despesas de Exercícios Anteriores,31909201,Despesas Com Pessoal Ativo,0,5006 7700000000004,5006 7700000000004,5006 7700000000004,5006 7700000000004
2016,24,41,24411854103854525,4525,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,319094,Indenizações e Restituições Trabalhistas,31909400,Indenizações E Restituições Trabalhistas,10000,0,0,0,0
2016,24,41,24411854103854525,4525,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,319094,Indenizações e Restituições Trabalhistas,31909401,Indenizações E Restituições Trabalhistas,0,240,240,240,240
2016,24,41,24411854302033010,3010,TRATAMENTO PAISAGISTICO,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905100,Obras E Instalações,17218554 189999998,0,0,0,0
2016,24,41,24411854302033010,3010,TRATAMENTO PAISAGISTICO,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,8248364 5500000007,8248364 5500000007,8090783 5000000009,8090783 5000000009
2016,24,41,24411854302033010,3010,TRATAMENTO PAISAGISTICO,141,141 - ROYALTIES DO PETROLEO,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,0,0,0,3774214 3700000001
2016,24,41,24411854302033010,3010,TRATAMENTO PAISAGISTICO,341,341 - ROYALTIES DO PETROLEO - EXERCICIOS ANTERIORES,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,0,0,0,365976 19
2016,24,41,24411854302033010,3010,TRATAMENTO PAISAGISTICO,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905102,Ampliação  Reconstrução E Reformas,0,7234218 7699999996,7234218 7700000005,7234218 7699999996,7234218 7699999996
2016,24,41,24411884690006002,6002,SENTENCAS JUDICIAIS E PRECATORIOS,100,100 - ORDINARIOS NAO VINCULADOS,339091,Sentenças Judiciais,33909100,Sentenças Judiciais,702111,0,0,0,0
2016,24,41,24411884690006002,6002,SENTENCAS JUDICIAIS E PRECATORIOS,100,100 - ORDINARIOS NAO VINCULADOS,339091,Sentenças Judiciais,33909101,Sentenças Judiciais De Ações Diversas,0,275461 40999999997,275461 40999999997,275461 40999999997,275461 40999999997
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,319034,Outras Despesas de Pessoal Decorrentes de Contratos de Terceirização de Caráter Continuado,31903403,Serviços Administrativos De Caráter Continuado,0,0,0,0,24974 16
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339014,Diárias - Civil,33901400,Diárias - Civil,36775,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339014,Diárias - Civil,33901401,Diárias,0,707 5,707 5,707 5,707 5
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903000,Material De Consumo,135115,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903000,Material De Consumo,874845,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903001,Materiais E Utensílios Em Geral Para Copa  Cozinha  Mesa  Dormitório E Banho,0,0,0,0,7402 5
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903004,Materiais De Vestuário  Uniformes  Fardamento  Tecidos E Aviamentos,0,2910,2910,2910,2910
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903008,Gêneros E Suplementos Alimentícios Para Animais,0,101425 01999999999,101425 01999999999,101425 01999999999,147678 78
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903008,Gêneros E Suplementos Alimentícios Para Animais,0,0,0,0,76573 619999999995
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903009,Sementes  Plantas  Mudas  Artigos Para Uso Agropecuário E Jardinagem,0,567,567,567,567
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903010,Materiais Para Conservação E Manutenção De Bens Móveis E Imóveis,0,0,0,0,7896
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903022,Materiais E Produtos Biológicos E Laboratoriais,0,0,0,0,150
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903030,GENEROS E SUPLEMENTOS ALIMENTICIOS PARA ANIMAIS,0,0,0,0,30491
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903030,GENEROS E SUPLEMENTOS ALIMENTICIOS PARA ANIMAIS,0,82389 919999999998,82389 919999999998,0,5742 3999999999996
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339033,Passagens e Despesas com Locomoção,33903300,Passagens E Despesas Com Locomoção,43275,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339033,Passagens e Despesas com Locomoção,33903302,Passagens,0,367 11000000000058,367 11000000000001,367 11000000000001,1952 5900000000001
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339034,Outras Despesas de Pessoal decorrentes de Contratos de Terceirização,33903400,OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZACAO,3185460,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339034,Outras Despesas de Pessoal decorrentes de Contratos de Terceirização,33903400,OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZACAO,2501511,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339034,Outras Despesas de Pessoal decorrentes de Contratos de Terceirização,33903403,SERVICOS ADMINISTRATIVOS DE CARATER CONTINUADO,0,3185460,3185459 9999999991,3185460,3208035 8999999999
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339034,Outras Despesas de Pessoal decorrentes de Contratos de Terceirização,33903403,SERVICOS ADMINISTRATIVOS DE CARATER CONTINUADO,0,278615 56999999989,278615 57000000001,278615 57000000001,560070 15999999992
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,400,400 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS - EXERCICIOS ANTERIORES,339034,Outras Despesas de Pessoal decorrentes de Contratos de Terceirização,33903403,SERVICOS ADMINISTRATIVOS DE CARATER CONTINUADO,0,0,0,0,43700 410000000003
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,2543204 48,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,1582684,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903904,Serviços De Reparo  Adaptação  Conservação  Restauração E Instalação De Bens Móveis E Imóveis Por Pessoa Jurídica,0,197355 62,197355 61999999997,197355 62,197355 62
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903904,Serviços De Reparo  Adaptação  Conservação  Restauração E Instalação De Bens Móveis E Imóveis Por Pessoa Jurídica,0,29561 27,29561 27,29561 27,60175 949999999997
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903907,Serviços Administrativos De Caráter Eventual,0,605907 98999999999,605907 98999999999,605907 99000000011,605907 99000000011
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903911,Fornecimento De Alimentação,0,298056 54999999999,298056 54999999999,298056 54999999999,343426 54999999999
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903911,Fornecimento De Alimentação,0,86196,86196,86196,261262
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903913,Serviços de Transporte  Frete e Carretos,0,129558 30000000002,118483 23,118483 22999999998,118483 22999999998
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903913,Serviços de Transporte  Frete e Carretos,0,22892 07,11692 07,11692 07,36905 540000000001
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903914,Assinaturas E Publicações,0,8000,8000,8000,8000
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903918,Treinamento De Pessoal Por Pessoa Jurídica,0,0,0,0,16150
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903919,Serviços Técnicos na Área de Meio Ambiente  inclusive Conservação de Parques e Jardins,0,512974 03999999998,512974 04000000004,512974 04000000004,512974 04000000004
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903919,Serviços Técnicos na Área de Meio Ambiente  inclusive Conservação de Parques e Jardins,0,83850 350000000006,83850 350000000006,73145 550000000003,146145 54999999999
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903929,Máquinas  Equipamentos  Móveis e Utensílios - Locação,0,138280 01999999999,138280 02000000002,138280 01999999999,138280 01999999999
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903929,Máquinas  Equipamentos  Móveis e Utensílios - Locação,0,3419 9699999999998,2761 9699999999998,2761 9699999999998,2761 9699999999998
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903930,Máquinas E Equipamentos De Informática - Locação,0,2990 0000000000005,2990,2990,2990
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903931,Serviços de Informática,0,0,0,0,2534
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903932,Serviços Bancários,0,24924 450000000001,24924 450000000001,24924 450000000001,24924 450000000001
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903934,Despesas Miúdas De Pronto Pagamento E/Ou De Caráter Extraordinário Ou Urgente,0,22833 720000000001,22833 720000000001,22833 720000000001,22833 720000000001
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903938,Contribuições A Associações E Outras Entidades De Classe,0,1000,1000,1000,1000
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903947,Serviços De Reparo  Adaptação  Conservação  Restauração E Instalação De Sistema De Refrigeração,0,960,960,960,960
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903960,Serviços de Engenharia de Caráter Eventual,0,55810,55810,55810,55810
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339047,Obrigações Tributárias e Contributivas,33904700,Obrigações Tributárias E Contributivas,41493,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339047,Obrigações Tributárias e Contributivas,33904701,Taxas,0,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339047,Obrigações Tributárias e Contributivas,33904710,Pasep,0,41493,41230 879999999997,37330 849999999999,41620 909999999996
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339092,Despesas de Exercícios Anteriores,33909200,Despesas De Exercícios Anteriores,0,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913900,Outros Serviços de Terceiros - Pessoa Jurídica,43000,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913901,Serviços gráficos em geral  por Pessoa Jurídica,0,489 28000000000065,489 28000000000003,489 28000000000003,489 28000000000003
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913904,Assinaturas e Publicações,0,3024,3024,3024,3024
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913907,Serviços de Publicidade Legal,0,4859 6599999999999,4859 6600000000008,4859 6599999999989,9568 3599999999988
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,449052,Equipamentos e Material Permanente,44905200,Equipamentos E Material Permanente,3000,0,0,0,0
2016,24,42,24421812203854165,4165,APOIO ADMINISTRATIVO - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,449052,Equipamentos e Material Permanente,44905216,Eletrodomésticos De Médio E Grande Porte,0,2899,2899,2899,2899
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,2619161,0,0,0,0
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,897298,0,0,0,0
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903902,Serviços De Luz E Força Motriz,0,441765 67999999999,441765 67999999993,441765 67999999993,477480 88999999996
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903926,Serviços De Telefonia,0,655187 25,655187 25,507148 07000000001,507148 07000000001
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903926,Serviços De Telefonia,0,0,0,0,24266 389999999999
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903927,Fornecimento De Gás,0,4548 8700000000008,4548 8699999999999,4548 8699999999999,4548 8699999999999
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903928,Serviços De Água E Esgoto,0,1100000,1100000,1100000,1305808 77
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903928,Serviços De Água E Esgoto,0,0,0,0,347 22000000000003
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903972,DESPESAS DE TELEPROCESSAMENTO,0,13788 349999999999,13788 349999999999,13788 350000000004,18906 290000000005
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909200,Despesas De Exercícios Anteriores,294471 64000000001,0,0,0,0
2016,24,42,24421812203854415,4415,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILIDADE,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909218,Serviços De Água E Esgoto,0,294471 64000000001,294471 64000000001,294471 64000000001,294471 64000000001
2016,24,42,24421812603854765,4765,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILI,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,300131,0,0,0,0
2016,24,42,24421812603854765,4765,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILI,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903929,Máquinas  Equipamentos  Móveis e Utensílios - Locação,0,66625,66625,66625,66625
2016,24,42,24421812603854765,4765,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILI,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903930,Máquinas E Equipamentos De Informática - Locação,0,57687 900000000001,57687 900000000001,57687 899999999994,65512 079999999994
2016,24,42,24421812603854765,4765,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - MEIO AMBIENTE E SUSTENTABILI,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903931,Serviços de Informática,0,0,0,0,0
2016,24,42,24421845102023049,3049,REFORMA DAS AREAS DA RIOZOO,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905100,Obras E Instalações,1000,0,0,0,0
